Anatase
Wavelength = 1.54059
70.914	8.41
70.967	7.29
71.02	9.61
71.073	6.76
71.126	5.29
71.179	4.84
71.232	6.76
71.285	6.25
71.338	7.84
71.391	6.25
71.444	2.56
71.497	6.76
71.55	9.00
71.603	4.41
71.656	5.76
71.709	2.25
71.762	2.89
71.815	2.89
71.868	5.76
71.921	9.61
71.974	4.00
72.027	1.96
72.08	4.84
72.133	1.21
72.186	9.00
72.239	4.00
72.292	9.61
72.345	5.76
72.398	4.84
72.451	4.00
72.504	6.25
72.557	7.84
72.61	6.25
72.663	7.84
72.716	4.84
72.769	3.24
72.822	9.61
72.875	2.56
72.928	5.76
72.981	4.00
73.034	4.84
73.087	3.61
73.14	5.76
73.193	4.41
73.246	3.24
73.299	6.76
73.352	3.24
73.405	4.84
73.458	6.76
73.511	4.84
73.564	4.84
73.617	9.00
73.67	12.25
73.723	7.84
73.776	10.89
73.829	10.24
73.882	9.00
73.935	12.96
73.988	12.96
74.041	12.96
74.094	12.96
74.147	9.61
74.2	11.56
74.253	16.81
74.306	21.16
74.359	18.49
74.412	10.89
74.465	16.81
74.518	25.00
74.571	26.01
74.624	31.36
74.677	37.21
74.73	49.00
74.783	53.29
74.836	53.29
74.889	75.69
74.942	88.36
74.995	84.64
75.048	96.04
75.101	98.01
75.154	96.04
75.207	88.36
75.26	75.69
75.313	65.61
75.366	59.29
75.419	54.76
75.472	49.00
75.525	37.21
75.578	28.09
75.631	28.09
75.684	20.25
75.737	18.49
75.79	33.64
75.843	38.44
75.896	33.64
75.949	28.09
76.002	23.04
76.055	24.01
76.108	31.36
76.161	25.00
76.214	19.36
76.267	22.09
76.32	17.64
76.373	14.44
76.426	22.09
76.479	12.25
76.532	10.89
76.585	9.61
76.638	12.25
76.691	9.61
76.744	7.29
76.797	6.76
76.85	10.89
76.903	6.25
76.956	4.84
77.009	6.76
77.062	5.29
77.115	4.84
77.168	0.64
77.221	6.25
77.274	6.76
77.327	5.29
77.38	3.24
77.433	6.76
77.486	3.24
77.539	2.89
77.592	0.16
77.645	6.76
77.698	2.25
77.751	6.76
77.804	9.00
77.857	4.84
77.91	1.00
77.963	4.00
78.016	1.00
78.069	1.96
78.122	1.96
78.175	1.96
78.228	2.25
78.281	4.84
78.334	5.29
78.387	8.41
78.44	5.29
78.493	6.76
78.546	3.61
78.599	0.36
78.652	2.89
78.705	1.69
78.758	4.84
78.811	3.24
78.864	0.64
78.917	3.61
78.97	1.21
79.023	1.69
79.076	1.96
79.129	4.84
79.182	3.61
79.235	3.24
